,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
78,"[99, 109, 112, 190]","(192, 11, 57)",cyan,0,74,grey_dark
79,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
80,"[99, 109, 112, 190]","(192, 11, 57)",cyan,0,99,grey_dark
81,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
82,"[66, 73, 75, 127]","(193, 11, 57)",cyan,0,74,grey_dark
83,"[66, 73, 75, 127]","(194, 11, 57)",cyan,0,74,grey_dark
84,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
85,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
86,"[96, 106, 109, 185]","(194, 11, 57)",cyan,0,74,grey_dark
87,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
88,"[99, 109, 112, 190]","(193, 11, 57)",cyan,0,74,grey_dark
89,"[99, 109, 112, 190]","(194, 11, 57)",cyan,0,74,grey_dark
90,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,74,grey_dark
91,"[120, 132, 136, 230]","(193, 11, 57)",cyan,0,74,grey_dark
92,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,74,grey_dark
93,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,75,grey_dark
94,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
95,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
96,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
97,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
98,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
99,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,75,grey_dark
100,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,100,grey_dark
101,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,100,grey_dark
102,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
103,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,100,grey_dark
104,"[90, 100, 102, 175]","(193, 11, 57)",cyan,0,75,grey_dark
105,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,75,grey_dark
106,"[99, 109, 112, 191]","(193, 11, 57)",cyan,0,99,grey_dark
107,"[99, 109, 112, 191]","(194, 11, 57)",cyan,0,75,grey_dark
